ticker;Date;sector;signal1
ETH;7/25/13;Consumer Discretionary;-1
ETH;10/22/14;Consumer Discretionary;1
DHI;3/1/10;Consumer Discretionary;1
DHI;1/28/14;Consumer Discretionary;1
DHI;11/11/14;Consumer Discretionary;-1
DHI;1/26/15;Consumer Discretionary;1
DHI;1/29/13;Consumer Discretionary;1
DHI;7/24/14;Consumer Discretionary;-1
DHI;4/23/12;Consumer Discretionary;1
DHI;9/1/11;Consumer Discretionary;1
DHI;7/28/15;Consumer Discretionary;1
DHI;12/1/10;Consumer Discretionary;-1
DHI;9/1/10;Consumer Discretionary;1
DHI;11/12/13;Consumer Discretionary;1
DHI;3/1/11;Consumer Discretionary;1
DHI;11/10/15;Consumer Discretionary;1
DHI;6/1/11;Consumer Discretionary;1
DHI;4/21/16;Consumer Discretionary;1
DHI;4/22/15;Consumer Discretionary;1
DHI;7/27/12;Consumer Discretionary;1
DHI;1/27/12;Consumer Discretionary;1
DHI;1/25/16;Consumer Discretionary;1
DHI;11/12/12;Consumer Discretionary;1
DHI;4/24/14;Consumer Discretionary;1
DHI;6/1/10;Consumer Discretionary;1
DHI;7/25/13;Consumer Discretionary;1
DHI;7/21/16;Consumer Discretionary;1
DHI;4/26/13;Consumer Discretionary;1
HOV;9/6/12;Consumer Discretionary;1
HOV;12/12/13;Consumer Discretionary;1
HOV;6/5/12;Consumer Discretionary;1
HOV;3/9/16;Consumer Discretionary;-1
HOV;3/6/13;Consumer Discretionary;-1
HOV;12/13/12;Consumer Discretionary;1
HOV;3/5/14;Consumer Discretionary;-1
HOV;12/4/15;Consumer Discretionary;1
HOV;6/5/13;Consumer Discretionary;1
HOV;6/2/16;Consumer Discretionary;-1
HOV;9/6/11;Consumer Discretionary;-1
HOV;9/9/13;Consumer Discretionary;1
HOV;6/4/14;Consumer Discretionary;-1
HOV;9/7/16;Consumer Discretionary;-1
HOV;12/10/14;Consumer Discretionary;-1
HOV;12/13/11;Consumer Discretionary;1
HOV;3/6/12;Consumer Discretionary;-1
HOV;9/9/15;Consumer Discretionary;1
HOV;9/4/14;Consumer Discretionary;1
HOV;6/9/15;Consumer Discretionary;-1
HOV;3/12/15;Consumer Discretionary;-1
TMHC;5/6/15;Consumer Discretionary;-1
TMHC;2/3/16;Consumer Discretionary;-1
TMHC;8/6/14;Consumer Discretionary;1
TMHC;2/12/14;Consumer Discretionary;1
TMHC;11/4/15;Consumer Discretionary;-1
TMHC;8/3/16;Consumer Discretionary;1
TMHC;8/5/15;Consumer Discretionary;1
TMHC;11/5/14;Consumer Discretionary;1
TMHC;2/4/15;Consumer Discretionary;1
TMHC;5/4/16;Consumer Discretionary;-1
MHO;10/23/15;Consumer Discretionary;-1
MHO;2/3/15;Consumer Discretionary;-1
MHO;10/25/12;Consumer Discretionary;1
MHO;1/31/13;Consumer Discretionary;1
MHO;4/25/13;Consumer Discretionary;1
MHO;10/23/14;Consumer Discretionary;1
MHO;2/5/16;Consumer Discretionary;1
MHO;7/26/12;Consumer Discretionary;1
MHO;7/23/15;Consumer Discretionary;1
MHO;7/27/16;Consumer Discretionary;1
MHO;4/26/12;Consumer Discretionary;1
MHO;4/23/15;Consumer Discretionary;1
MHO;1/29/14;Consumer Discretionary;-1
MHO;4/24/14;Consumer Discretionary;1
MHO;7/25/13;Consumer Discretionary;-1
MHO;10/24/13;Consumer Discretionary;1
MHO;7/24/14;Consumer Discretionary;1
SVN;9/1/11;Consumer Discretionary;-1
SVN;11/8/12;Consumer Discretionary;-1
SVN;3/1/11;Consumer Discretionary;-1
SVN;8/10/12;Consumer Discretionary;-1
SVN;5/10/12;Consumer Discretionary;-1
SVN;6/1/10;Consumer Discretionary;-1
SVN;5/14/13;Consumer Discretionary;-1
SVN;6/1/11;Consumer Discretionary;-1
SVN;3/1/10;Consumer Discretionary;-1
SVN;3/12/13;Consumer Discretionary;-1
HMIN;8/10/12;Consumer Discretionary;1
HMIN;3/12/15;Consumer Discretionary;1
HMIN;11/15/13;Consumer Discretionary;1
HMIN;3/12/13;Consumer Discretionary;1
HMIN;5/13/14;Consumer Discretionary;-1
HMIN;3/9/12;Consumer Discretionary;-1
HMIN;11/14/12;Consumer Discretionary;1
HMIN;5/14/13;Consumer Discretionary;1
HMIN;11/12/14;Consumer Discretionary;1
HMIN;5/11/12;Consumer Discretionary;-1
HMIN;3/13/14;Consumer Discretionary;-1
HMIN;8/13/13;Consumer Discretionary;-1
HMIN;5/13/15;Consumer Discretionary;-1
HMIN;8/13/14;Consumer Discretionary;1
IMAX;4/24/14;Consumer Discretionary;-1
IMAX;2/21/13;Consumer Discretionary;1
IMAX;2/19/15;Consumer Discretionary;1
IMAX;4/21/16;Consumer Discretionary;-1
IMAX;4/25/13;Consumer Discretionary;-1
IMAX;10/24/13;Consumer Discretionary;-1
IMAX;7/21/16;Consumer Discretionary;-1
IMAX;4/28/11;Consumer Discretionary;-1
IMAX;2/23/12;Consumer Discretionary;-1
IMAX;10/25/12;Consumer Discretionary;1
IMAX;10/23/14;Consumer Discretionary;-1
IMAX;7/26/12;Consumer Discretionary;-1
IMAX;4/30/15;Consumer Discretionary;-1
IMAX;4/29/10;Consumer Discretionary;1
IMAX;7/23/15;Consumer Discretionary;-1
IMAX;7/28/11;Consumer Discretionary;-1
IMAX;4/27/12;Consumer Discretionary;-1
IMAX;2/24/11;Consumer Discretionary;1
IMAX;10/28/10;Consumer Discretionary;1
IMAX;2/25/16;Consumer Discretionary;-1
IMAX;2/20/14;Consumer Discretionary;1
IMAX;10/29/15;Consumer Discretionary;-1
IMAX;10/27/11;Consumer Discretionary;-1
IMAX;7/25/13;Consumer Discretionary;-1
IMAX;7/29/10;Consumer Discretionary;1
IMAX;7/24/14;Consumer Discretionary;-1
JAKK;7/20/11;Consumer Discretionary;1
JAKK;7/20/16;Consumer Discretionary;1
JAKK;4/26/11;Consumer Discretionary;1
JAKK;2/21/13;Consumer Discretionary;-1
JAKK;10/18/11;Consumer Discretionary;-1
JAKK;10/26/10;Consumer Discretionary;1
JAKK;7/18/13;Consumer Discretionary;-1
JAKK;4/21/15;Consumer Discretionary;1
JAKK;7/17/12;Consumer Discretionary;-1
JAKK;2/26/14;Consumer Discretionary;1
JAKK;4/23/14;Consumer Discretionary;1
JAKK;7/22/10;Consumer Discretionary;-1
JAKK;7/23/14;Consumer Discretionary;-1
JAKK;10/23/12;Consumer Discretionary;-1
JAKK;4/18/12;Consumer Discretionary;-1
JAKK;2/23/16;Consumer Discretionary;-1
JAKK;10/23/14;Consumer Discretionary;1
JAKK;7/22/15;Consumer Discretionary;1
JAKK;2/25/15;Consumer Discretionary;1
JAKK;2/15/11;Consumer Discretionary;1
JAKK;4/21/16;Consumer Discretionary;-1
JAKK;4/25/13;Consumer Discretionary;-1
JAKK;4/22/10;Consumer Discretionary;1
JAKK;2/21/12;Consumer Discretionary;-1
JAKK;10/23/13;Consumer Discretionary;1
JAKK;10/26/15;Consumer Discretionary;1
MAT;4/17/14;Consumer Discretionary;-1
MAT;1/30/15;Consumer Discretionary;-1
MAT;2/2/16;Consumer Discretionary;1
MAT;4/17/15;Consumer Discretionary;1
MAT;4/21/16;Consumer Discretionary;-1
MAT;4/16/12;Consumer Discretionary;-1
MAT;7/21/16;Consumer Discretionary;1
MAT;7/15/11;Consumer Discretionary;1
MAT;7/16/10;Consumer Discretionary;-1
MAT;10/16/14;Consumer Discretionary;-1
MAT;4/16/10;Consumer Discretionary;1
MAT;4/17/13;Consumer Discretionary;1
MAT;10/15/10;Consumer Discretionary;-1
MAT;1/31/14;Consumer Discretionary;-1
MAT;1/31/12;Consumer Discretionary;1
MAT;2/2/11;Consumer Discretionary;1
MAT;10/16/15;Consumer Discretionary;-1
MAT;7/17/13;Consumer Discretionary;-1
MAT;7/17/14;Consumer Discretionary;-1
MAT;7/17/12;Consumer Discretionary;1
MAT;10/16/13;Consumer Discretionary;1
MAT;7/17/15;Consumer Discretionary;1
MAT;4/15/11;Consumer Discretionary;1
MAT;2/1/13;Consumer Discretionary;-1
MAT;1/29/10;Consumer Discretionary;1
MAT;10/16/12;Consumer Discretionary;1
MAT;10/13/11;Consumer Discretionary;1
MPEL;5/4/16;Consumer Discretionary;-1
MPEL;2/22/11;Consumer Discretionary;1
MPEL;11/5/15;Consumer Discretionary;1
MPEL;8/7/12;Consumer Discretionary;-1
MPEL;8/7/13;Consumer Discretionary;1
MPEL;2/9/12;Consumer Discretionary;1
MPEL;8/7/14;Consumer Discretionary;-1
MPEL;8/4/16;Consumer Discretionary;-1
MPEL;2/13/14;Consumer Discretionary;1
MPEL;11/5/13;Consumer Discretionary;1
MPEL;5/8/13;Consumer Discretionary;1
MPEL;8/6/15;Consumer Discretionary;-1
MPEL;5/9/12;Consumer Discretionary;1
MPEL;2/6/13;Consumer Discretionary;1
MPEL;11/8/12;Consumer Discretionary;1
MPEL;5/7/15;Consumer Discretionary;-1
MPEL;8/23/11;Consumer Discretionary;1
MPEL;4/28/10;Consumer Discretionary;-1
MPEL;11/10/11;Consumer Discretionary;1
MPEL;2/12/15;Consumer Discretionary;-1
MPEL;2/18/16;Consumer Discretionary;1
MPEL;11/6/14;Consumer Discretionary;1
MPEL;2/2/10;Consumer Discretionary;-1
MPEL;11/2/10;Consumer Discretionary;1
MPEL;5/19/11;Consumer Discretionary;-1
MPEL;5/8/14;Consumer Discretionary;1
RGR;5/3/16;Consumer Discretionary;1
RGR;5/5/10;Consumer Discretionary;1
RGR;4/30/13;Consumer Discretionary;1
RGR;1/27/10;Consumer Discretionary;1
RGR;2/26/15;Consumer Discretionary;1
RGR;11/2/11;Consumer Discretionary;1
RGR;11/5/15;Consumer Discretionary;-1
RGR;7/28/10;Consumer Discretionary;1
RGR;1/26/11;Consumer Discretionary;1
RGR;2/28/13;Consumer Discretionary;1
RGR;5/4/11;Consumer Discretionary;1
RGR;7/27/11;Consumer Discretionary;1
RGR;10/30/14;Consumer Discretionary;-1
RGR;11/3/10;Consumer Discretionary;1
RGR;8/1/13;Consumer Discretionary;1
RGR;5/6/14;Consumer Discretionary;1
RGR;7/30/14;Consumer Discretionary;-1
RGR;2/26/14;Consumer Discretionary;-1
RGR;11/6/13;Consumer Discretionary;1
RGR;5/5/15;Consumer Discretionary;1
RGR;2/25/16;Consumer Discretionary;1
RGR;2/23/12;Consumer Discretionary;1
RGR;11/1/12;Consumer Discretionary;1
RGR;7/29/15;Consumer Discretionary;1
PII;10/22/14;Consumer Discretionary;1
PII;6/1/10;Consumer Discretionary;1
PII;7/23/13;Consumer Discretionary;1
PII;10/18/11;Consumer Discretionary;1
PII;10/22/13;Consumer Discretionary;1
PII;3/1/10;Consumer Discretionary;1
PII;1/27/15;Consumer Discretionary;1
PII;7/19/11;Consumer Discretionary;1
PII;4/23/13;Consumer Discretionary;1
PII;7/20/16;Consumer Discretionary;1
PII;1/26/16;Consumer Discretionary;1
PII;1/27/11;Consumer Discretionary;1
PII;7/22/15;Consumer Discretionary;-1
PII;1/25/12;Consumer Discretionary;1
PII;4/21/16;Consumer Discretionary;-1
PII;4/18/12;Consumer Discretionary;1
PII;4/23/15;Consumer Discretionary;1
PII;4/20/11;Consumer Discretionary;1
PII;1/28/14;Consumer Discretionary;1
PII;7/24/12;Consumer Discretionary;1
PII;7/22/14;Consumer Discretionary;1
PII;1/29/13;Consumer Discretionary;1
PII;10/19/10;Consumer Discretionary;1
PII;4/23/14;Consumer Discretionary;1
PII;10/18/12;Consumer Discretionary;1
PII;10/21/15;Consumer Discretionary;1
ASCA;9/1/10;Consumer Discretionary;1
ASCA;4/29/13;Consumer Discretionary;-1
ASCA;5/2/12;Consumer Discretionary;1
ASCA;12/1/10;Consumer Discretionary;1
ASCA;2/6/13;Consumer Discretionary;-1
ASCA;2/1/12;Consumer Discretionary;-1
ASCA;6/1/10;Consumer Discretionary;-1
ASCA;6/1/11;Consumer Discretionary;1
ASCA;10/31/12;Consumer Discretionary;-1
ASCA;3/1/11;Consumer Discretionary;1
ASCA;3/1/10;Consumer Discretionary;-1
ASCA;8/1/12;Consumer Discretionary;-1
ASCA;11/3/11;Consumer Discretionary;-1
ZIP;6/1/11;Consumer Discretionary;-1
ZIP;4/25/12;Consumer Discretionary;1
ZIP;11/9/12;Consumer Discretionary;1
ZIP;2/15/13;Consumer Discretionary;1
ZIP;2/14/12;Consumer Discretionary;1
ZIP;8/3/12;Consumer Discretionary;-1
ZIP;11/2/11;Consumer Discretionary;-1
BC;10/29/15;Consumer Discretionary;1
BC;7/25/13;Consumer Discretionary;1
BC;10/23/14;Consumer Discretionary;1
BC;9/1/10;Consumer Discretionary;1
BC;10/24/13;Consumer Discretionary;1
BC;1/24/13;Consumer Discretionary;1
BC;7/30/15;Consumer Discretionary;1
BC;1/26/12;Consumer Discretionary;1
BC;12/1/10;Consumer Discretionary;-1
BC;3/1/11;Consumer Discretionary;1
BC;4/25/13;Consumer Discretionary;1
BC;1/29/15;Consumer Discretionary;1
BC;7/28/16;Consumer Discretionary;1
BC;6/1/10;Consumer Discretionary;1
BC;9/1/11;Consumer Discretionary;1
BC;3/1/10;Consumer Discretionary;1
BC;6/1/11;Consumer Discretionary;1
BC;4/24/14;Consumer Discretionary;1
BC;10/25/12;Consumer Discretionary;1
BC;7/26/12;Consumer Discretionary;1
BC;1/28/16;Consumer Discretionary;1
BC;4/28/16;Consumer Discretionary;-1
BC;7/24/14;Consumer Discretionary;1
BC;4/29/15;Consumer Discretionary;-1
BC;1/30/14;Consumer Discretionary;1
BC;4/26/12;Consumer Discretionary;1
ELY;10/22/15;Consumer Discretionary;1
ELY;9/1/10;Consumer Discretionary;-1
ELY;1/26/12;Consumer Discretionary;-1
ELY;10/25/13;Consumer Discretionary;1
ELY;6/1/10;Consumer Discretionary;1
ELY;12/1/10;Consumer Discretionary;-1
ELY;9/1/11;Consumer Discretionary;-1
ELY;2/5/16;Consumer Discretionary;1
ELY;3/1/11;Consumer Discretionary;-1
ELY;6/1/11;Consumer Discretionary;1
ELY;1/30/15;Consumer Discretionary;1
ELY;3/1/10;Consumer Discretionary;-1
ELY;7/25/14;Consumer Discretionary;-1
ELY;1/30/14;Consumer Discretionary;-1
ELY;7/30/15;Consumer Discretionary;1
ELY;4/26/12;Consumer Discretionary;1
ELY;10/26/12;Consumer Discretionary;-1
ELY;1/31/13;Consumer Discretionary;1
ELY;7/26/13;Consumer Discretionary;1
ELY;7/28/16;Consumer Discretionary;-1
ELY;10/24/14;Consumer Discretionary;1
ELY;7/26/12;Consumer Discretionary;-1
ELY;4/24/15;Consumer Discretionary;1
ELY;4/28/16;Consumer Discretionary;1
ELY;4/24/14;Consumer Discretionary;1
ELY;4/26/13;Consumer Discretionary;1
FUN;11/5/15;Consumer Discretionary;-1
FUN;2/19/13;Consumer Discretionary;-1
FUN;11/6/14;Consumer Discretionary;-1
FUN;4/29/15;Consumer Discretionary;-1
FUN;3/1/10;Consumer Discretionary;1
FUN;2/21/12;Consumer Discretionary;1
FUN;5/4/16;Consumer Discretionary;1
FUN;6/1/10;Consumer Discretionary;-1
FUN;8/8/13;Consumer Discretionary;1
FUN;9/1/10;Consumer Discretionary;1
FUN;8/4/15;Consumer Discretionary;-1
FUN;6/1/11;Consumer Discretionary;-1
FUN;5/8/14;Consumer Discretionary;-1
FUN;2/17/16;Consumer Discretionary;-1
FUN;8/3/16;Consumer Discretionary;1
FUN;11/3/11;Consumer Discretionary;1
FUN;8/5/14;Consumer Discretionary;1
FUN;3/1/11;Consumer Discretionary;-1
FUN;12/1/10;Consumer Discretionary;1
FUN;2/20/14;Consumer Discretionary;-1
FUN;11/7/13;Consumer Discretionary;1
FUN;5/8/13;Consumer Discretionary;-1
FUN;5/3/12;Consumer Discretionary;-1
FUN;2/19/15;Consumer Discretionary;-1
FUN;11/6/12;Consumer Discretionary;-1
FUN;8/9/12;Consumer Discretionary;1
HTHT;8/17/16;Consumer Discretionary;1
HTHT;11/13/14;Consumer Discretionary;-1
HTHT;8/8/11;Consumer Discretionary;-1
HTHT;5/12/16;Consumer Discretionary;1
HTHT;5/11/11;Consumer Discretionary;-1
HTHT;8/9/10;Consumer Discretionary;-1
HTHT;5/9/12;Consumer Discretionary;1
HTHT;11/10/10;Consumer Discretionary;-1
HTHT;11/9/11;Consumer Discretionary;1
HTHT;3/12/14;Consumer Discretionary;1
HTHT;11/13/13;Consumer Discretionary;1
HTHT;8/18/15;Consumer Discretionary;1
HTHT;11/6/12;Consumer Discretionary;1
HTHT;3/11/15;Consumer Discretionary;-1
HTHT;3/7/13;Consumer Discretionary;-1
HTHT;5/9/13;Consumer Discretionary;1
HTHT;3/8/12;Consumer Discretionary;-1
HTHT;8/9/12;Consumer Discretionary;1
HTHT;3/11/16;Consumer Discretionary;1
HTHT;11/11/15;Consumer Discretionary;1
HTHT;5/15/15;Consumer Discretionary;1
HTHT;5/14/14;Consumer Discretionary;-1
HTHT;8/12/14;Consumer Discretionary;1
HTHT;8/16/13;Consumer Discretionary;1
HTHT;2/14/11;Consumer Discretionary;1
HAS;10/22/12;Consumer Discretionary;1
HAS;2/10/14;Consumer Discretionary;-1
HAS;10/19/15;Consumer Discretionary;1
HAS;7/22/13;Consumer Discretionary;-1
HAS;4/20/15;Consumer Discretionary;1
HAS;12/1/10;Consumer Discretionary;1
HAS;4/18/16;Consumer Discretionary;1
HAS;10/20/14;Consumer Discretionary;1
HAS;7/20/15;Consumer Discretionary;1
HAS;7/21/14;Consumer Discretionary;1
HAS;4/23/12;Consumer Discretionary;-1
HAS;2/9/15;Consumer Discretionary;1
HAS;10/21/13;Consumer Discretionary;1
HAS;2/8/16;Consumer Discretionary;1
HAS;4/21/14;Consumer Discretionary;1
HAS;6/1/11;Consumer Discretionary;-1
HAS;4/22/13;Consumer Discretionary;1
HAS;2/8/13;Consumer Discretionary;1
HAS;7/18/16;Consumer Discretionary;1
HAS;2/6/12;Consumer Discretionary;1
HAS;3/1/11;Consumer Discretionary;-1
HAS;7/23/12;Consumer Discretionary;1
HAS;9/1/10;Consumer Discretionary;1
HAS;3/1/10;Consumer Discretionary;1
HAS;6/1/10;Consumer Discretionary;1
HAS;10/17/11;Consumer Discretionary;-1
SWHC;8/28/15;Consumer Discretionary;1
SWHC;6/19/15;Consumer Discretionary;1
SWHC;12/9/15;Consumer Discretionary;1
SWHC;12/5/14;Consumer Discretionary;1
SWHC;6/17/16;Consumer Discretionary;1
SWHC;8/26/16;Consumer Discretionary;1
SWHC;8/27/14;Consumer Discretionary;1
SWHC;3/4/15;Consumer Discretionary;-1
SWHC;3/4/16;Consumer Discretionary;1
SWHC;6/20/14;Consumer Discretionary;1
CCSC;5/15/13;Consumer Discretionary;-1
CCSC;8/15/12;Consumer Discretionary;1
CCSC;2/16/12;Consumer Discretionary;-1
CCSC;3/7/13;Consumer Discretionary;1
CCSC;5/17/12;Consumer Discretionary;-1
CCSC;11/13/12;Consumer Discretionary;1
CCSC;3/2/11;Consumer Discretionary;-1
CBRL;11/20/12;Consumer Discretionary;1
CBRL;2/23/10;Consumer Discretionary;1
CBRL;9/17/14;Consumer Discretionary;1
CBRL;11/22/11;Consumer Discretionary;1
CBRL;6/2/15;Consumer Discretionary;1
CBRL;9/13/11;Consumer Discretionary;1
CBRL;11/24/15;Consumer Discretionary;1
CBRL;5/25/10;Consumer Discretionary;1
CBRL;2/24/15;Consumer Discretionary;1
CBRL;9/19/12;Consumer Discretionary;1
CBRL;2/21/12;Consumer Discretionary;1
CBRL;9/16/15;Consumer Discretionary;1
CBRL;2/26/13;Consumer Discretionary;1
CBRL;5/22/12;Consumer Discretionary;1
CBRL;11/26/13;Consumer Discretionary;1
CBRL;2/22/11;Consumer Discretionary;-1
CBRL;2/25/14;Consumer Discretionary;1
CBRL;5/28/14;Consumer Discretionary;1
CBRL;6/3/13;Consumer Discretionary;1
CBRL;11/25/14;Consumer Discretionary;1
CBRL;5/24/11;Consumer Discretionary;-1
CBRL;9/14/16;Consumer Discretionary;-1
CBRL;11/23/10;Consumer Discretionary;1
CBRL;2/23/16;Consumer Discretionary;-1
CBRL;9/18/13;Consumer Discretionary;1
CBRL;6/1/16;Consumer Discretionary;1
CBRL;9/14/10;Consumer Discretionary;1
IGT;8/11/15;Consumer Discretionary;1
H;2/18/15;Consumer Discretionary;1
H;5/5/15;Consumer Discretionary;-1
H;5/3/16;Consumer Discretionary;-1
H;8/1/12;Consumer Discretionary;1
H;2/16/12;Consumer Discretionary;1
H;9/1/10;Consumer Discretionary;1
H;7/31/14;Consumer Discretionary;1
H;5/1/13;Consumer Discretionary;1
H;11/3/15;Consumer Discretionary;1
H;2/18/16;Consumer Discretionary;-1
H;3/1/10;Consumer Discretionary;1
H;10/29/14;Consumer Discretionary;-1
H;12/1/10;Consumer Discretionary;1
H;8/4/15;Consumer Discretionary;-1
H;10/30/13;Consumer Discretionary;1
H;10/31/12;Consumer Discretionary;1
H;2/14/14;Consumer Discretionary;1
H;6/1/10;Consumer Discretionary;1
H;2/13/13;Consumer Discretionary;1
H;5/3/12;Consumer Discretionary;-1
H;7/31/13;Consumer Discretionary;1
H;4/30/14;Consumer Discretionary;1
H;8/2/16;Consumer Discretionary;1
H;3/1/11;Consumer Discretionary;1
H;11/2/11;Consumer Discretionary;1
H;6/1/11;Consumer Discretionary;1
ISCA;10/3/13;Consumer Discretionary;1
ISCA;10/8/15;Consumer Discretionary;1
ISCA;4/4/13;Consumer Discretionary;-1
ISCA;1/26/12;Consumer Discretionary;1
ISCA;10/6/11;Consumer Discretionary;-1
ISCA;10/7/10;Consumer Discretionary;-1
ISCA;4/8/14;Consumer Discretionary;-1
ISCA;1/28/14;Consumer Discretionary;1
ISCA;4/7/15;Consumer Discretionary;1
ISCA;4/5/11;Consumer Discretionary;1
ISCA;1/27/15;Consumer Discretionary;-1
ISCA;1/27/11;Consumer Discretionary;1
ISCA;1/24/13;Consumer Discretionary;1
ISCA;1/28/10;Consumer Discretionary;-1
ISCA;7/5/16;Consumer Discretionary;-1
ISCA;4/5/16;Consumer Discretionary;1
ISCA;7/8/10;Consumer Discretionary;-1
ISCA;4/8/10;Consumer Discretionary;-1
ISCA;7/3/14;Consumer Discretionary;1
ISCA;7/7/11;Consumer Discretionary;-1
ISCA;4/3/12;Consumer Discretionary;-1
ISCA;7/5/12;Consumer Discretionary;1
ISCA;1/26/16;Consumer Discretionary;1
ISCA;7/2/15;Consumer Discretionary;-1
ISCA;7/3/13;Consumer Discretionary;1
ISCA;10/7/14;Consumer Discretionary;1
ISCA;10/4/12;Consumer Discretionary;-1
KKD;8/30/13;Consumer Discretionary;-1
KKD;5/23/12;Consumer Discretionary;1
KKD;3/12/15;Consumer Discretionary;1
KKD;12/9/15;Consumer Discretionary;-1
KKD;3/13/14;Consumer Discretionary;-1
KKD;9/10/15;Consumer Discretionary;-1
KKD;9/10/14;Consumer Discretionary;-1
KKD;12/3/13;Consumer Discretionary;1
KKD;7/1/10;Consumer Discretionary;1
KKD;4/1/11;Consumer Discretionary;1
KKD;12/10/14;Consumer Discretionary;-1
KKD;6/1/16;Consumer Discretionary;1
KKD;3/21/12;Consumer Discretionary;-1
KKD;5/31/13;Consumer Discretionary;1
KKD;10/1/10;Consumer Discretionary;1
KKD;6/11/15;Consumer Discretionary;1
KKD;3/23/16;Consumer Discretionary;1
KKD;7/1/11;Consumer Discretionary;-1
KKD;1/3/11;Consumer Discretionary;-1
KKD;6/3/14;Consumer Discretionary;-1
KKD;11/20/12;Consumer Discretionary;1
KKD;10/3/11;Consumer Discretionary;1
KKD;3/15/13;Consumer Discretionary;-1
KKD;8/23/12;Consumer Discretionary;1
JACK;11/18/15;Consumer Discretionary;1
JACK;8/7/14;Consumer Discretionary;1
JACK;11/19/14;Consumer Discretionary;1
JACK;8/8/13;Consumer Discretionary;1
JACK;8/9/12;Consumer Discretionary;1
JACK;5/12/16;Consumer Discretionary;1
JACK;2/18/15;Consumer Discretionary;1
JACK;5/15/14;Consumer Discretionary;-1
JACK;8/4/16;Consumer Discretionary;1
JACK;5/14/15;Consumer Discretionary;1
JACK;2/20/14;Consumer Discretionary;1
JACK;2/18/16;Consumer Discretionary;-1
JACK;11/20/12;Consumer Discretionary;-1
JACK;8/6/15;Consumer Discretionary;1
JACK;5/16/13;Consumer Discretionary;1
JACK;11/21/13;Consumer Discretionary;1
LVS;1/30/14;Consumer Discretionary;-1
LVS;4/24/13;Consumer Discretionary;1
LVS;7/17/14;Consumer Discretionary;-1
LVS;11/2/12;Consumer Discretionary;-1
LVS;1/31/13;Consumer Discretionary;-1
LVS;10/18/13;Consumer Discretionary;1
LVS;2/3/12;Consumer Discretionary;-1
LVS;1/29/15;Consumer Discretionary;1
LVS;7/26/11;Consumer Discretionary;1
LVS;4/26/12;Consumer Discretionary;1
LVS;10/22/15;Consumer Discretionary;1
LVS;7/26/12;Consumer Discretionary;-1
LVS;10/28/11;Consumer Discretionary;1
LVS;4/25/14;Consumer Discretionary;1
LVS;7/25/13;Consumer Discretionary;-1
LVS;7/23/15;Consumer Discretionary;-1
LVS;7/28/10;Consumer Discretionary;1
LVS;4/21/16;Consumer Discretionary;-1
LVS;10/16/14;Consumer Discretionary;1
LVS;1/28/16;Consumer Discretionary;-1
LVS;4/23/15;Consumer Discretionary;-1
LVS;7/26/16;Consumer Discretionary;-1
LTM;6/1/10;Consumer Discretionary;1
LTM;4/19/12;Consumer Discretionary;1
LTM;7/24/14;Consumer Discretionary;-1
LTM;2/20/14;Consumer Discretionary;1
LTM;10/18/12;Consumer Discretionary;-1
LTM;2/26/15;Consumer Discretionary;1
LTM;2/21/13;Consumer Discretionary;1
LTM;9/1/11;Consumer Discretionary;1
LTM;7/25/13;Consumer Discretionary;1
LTM;4/24/14;Consumer Discretionary;1
LTM;7/19/12;Consumer Discretionary;1
LTM;4/25/13;Consumer Discretionary;1
LTM;10/23/14;Consumer Discretionary;1
LTM;2/16/12;Consumer Discretionary;-1
LTM;10/24/13;Consumer Discretionary;1
LTM;3/1/11;Consumer Discretionary;-1
LTM;12/1/10;Consumer Discretionary;1
LTM;9/1/10;Consumer Discretionary;-1
LTM;3/1/10;Consumer Discretionary;1
LTM;6/1/11;Consumer Discretionary;1
MAR;3/1/10;Consumer Discretionary;1
MAR;5/2/13;Consumer Discretionary;1
MAR;6/1/10;Consumer Discretionary;1
MAR;12/1/10;Consumer Discretionary;1
MAR;7/30/15;Consumer Discretionary;1
MAR;4/30/15;Consumer Discretionary;1
MAR;10/6/11;Consumer Discretionary;1
MAR;7/30/14;Consumer Discretionary;1
MAR;4/30/14;Consumer Discretionary;1
MAR;2/20/14;Consumer Discretionary;-1
MAR;7/12/12;Consumer Discretionary;-1
MAR;2/20/13;Consumer Discretionary;1
MAR;10/31/13;Consumer Discretionary;1
MAR;10/29/14;Consumer Discretionary;1
MAR;4/19/12;Consumer Discretionary;1
MAR;3/1/11;Consumer Discretionary;-1
MAR;10/4/12;Consumer Discretionary;1
MAR;8/1/13;Consumer Discretionary;1
MAR;2/18/16;Consumer Discretionary;-1
MAR;7/28/16;Consumer Discretionary;1
MAR;10/29/15;Consumer Discretionary;1
MAR;2/16/12;Consumer Discretionary;-1
MAR;6/1/11;Consumer Discretionary;1
MAR;2/19/15;Consumer Discretionary;1
MAR;4/28/16;Consumer Discretionary;1
MAR;9/1/10;Consumer Discretionary;-1
MCD;7/22/14;Consumer Discretionary;-1
MCD;1/24/12;Consumer Discretionary;1
MCD;1/23/15;Consumer Discretionary;-1
MCD;1/24/11;Consumer Discretionary;-1
MCD;10/21/13;Consumer Discretionary;1
MCD;4/22/14;Consumer Discretionary;-1
MCD;3/1/10;Consumer Discretionary;1
MCD;7/23/15;Consumer Discretionary;1
MCD;1/23/14;Consumer Discretionary;1
MCD;1/25/16;Consumer Discretionary;1
